13/06/2022 20:49:40 	 49870; 500; 3.7212;
13/06/2022 20:49:43 	 44715; 300; 2.0991;
13/06/2022 20:49:46 	 44715; 350; 2.4287;
13/06/2022 20:49:49 	 44715; 400; 2.7329;
13/06/2022 20:49:52 	 44801; 300; 2.1288;
13/06/2022 20:49:55 	 44801; 350; 2.5084;
13/06/2022 20:49:58 	 44801; 400; 2.7807;
13/06/2022 20:50:04 	 83406; 300; 4.386;
13/06/2022 20:50:11 	 83406; 350; 5.9499;
13/06/2022 20:50:19 	 83406; 400; 6.5295;
13/06/2022 20:50:27 	 83406; 450; 6.6272;
13/06/2022 20:50:39 	 83406; 500; 10.6053;
13/06/2022 20:50:49 	 83406; 550; 9.1575;
13/06/2022 20:51:01 	 141826; 300; 8.795;
13/06/2022 20:51:12 	 141826; 350; 9.2889;
13/06/2022 20:51:24 	 141826; 400; 10.503;
13/06/2022 20:51:37 	 141826; 450; 11.1029;
13/06/2022 20:51:51 	 141826; 500; 11.9978;
13/06/2022 20:52:05 	 141826; 550; 13.0705;
13/06/2022 20:52:18 	 154975; 300; 9.2351;
13/06/2022 20:52:30 	 154975; 350; 10.2772;
13/06/2022 20:52:43 	 154975; 400; 11.3535;
13/06/2022 20:52:57 	 154975; 450; 12.3011;
13/06/2022 20:53:12 	 154975; 500; 13.3967;
